antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"Businesstravel Travel Rarely,Jobrole Laboratory Technician",Attrition Yes,0.12244897959183673,0.16122448979591836,0.029931972789115645,0.24444444444444444,1.5161744022503516,0.01019019852839095,1.1101440576230492
"Businesstravel Travel Rarely,Department Research & Development,Jobrole Laboratory Technician",Attrition Yes,0.12244897959183673,0.16122448979591836,0.029931972789115645,0.24444444444444444,1.5161744022503516,0.01019019852839095,1.1101440576230492
"Maritalstatus Single,Educationfield Life Sciences",Attrition Yes,0.13673469387755102,0.16122448979591836,0.03333333333333333,0.24378109452736318,1.5120599533975692,0.011288352075524088,1.109170247046187
"Gender Male,Businesstravel Travel Frequently",Attrition Yes,0.10884353741496598,0.16122448979591836,0.026530612244897958,0.24375,1.5118670886075949,0.008982368457587118,1.1091246415921743
"Maritalstatus Single,Jobsatisfaction 3",Attrition Yes,0.09251700680272108,0.16122448979591836,0.022448979591836733,0.2426470588235294,1.5050260610573345,0.0075329723726225185,1.107509411531603
Educationfield Technical Degree,Attrition Yes,0.08979591836734693,0.16122448979591836,0.021768707482993196,0.24242424242424243,1.503644035289605,0.007291406358461752,1.1071836734693878
"Joblevel 1,Department Research & Development,Environmentsatisfaction 3",Attrition Yes,0.08979591836734693,0.16122448979591836,0.021768707482993196,0.24242424242424243,1.503644035289605,0.007291406358461752,1.1071836734693878
"Businesstravel Travel Rarely,Environmentsatisfaction 1",Attrition Yes,0.1326530612244898,0.16122448979591836,0.03197278911564626,0.241025641025641,1.4949691658552418,0.010585866999861169,1.1051434087148375
"Joblevel 1,Department Research & Development,Jobsatisfaction 3",Attrition Yes,0.08775510204081632,0.16122448979591836,0.02108843537414966,0.24031007751937983,1.4905308605632421,0.006940163820630292,1.1041024573094544
Jobrole Laboratory Technician,Attrition Yes,0.1761904761904762,0.16122448979591836,0.04217687074829932,0.23938223938223935,1.4847759151556619,0.013770651117589891,1.1027556200145032
"Department Research & Development,Jobrole Laboratory Technician",Attrition Yes,0.1761904761904762,0.16122448979591836,0.04217687074829932,0.23938223938223935,1.4847759151556619,0.013770651117589891,1.1027556200145032
"Maritalstatus Single,Age Range >30 <=36",Attrition Yes,0.09387755102040816,0.16122448979591836,0.022448979591836733,0.23913043478260868,1.4832140891579526,0.007313619325281132,1.102390670553936
"Department Research & Development,Jobinvolvement 3,Jobrole Laboratory Technician",Attrition Yes,0.1,0.16122448979591836,0.023809523809523808,0.23809523809523808,1.4767932489451476,0.0076870748299319724,1.1008928571428573
"Jobinvolvement 3,Jobrole Laboratory Technician",Attrition Yes,0.1,0.16122448979591836,0.023809523809523808,0.23809523809523808,1.4767932489451476,0.0076870748299319724,1.1008928571428573
"Joblevel 1,Jobinvolvement 3,Gender Male",Attrition Yes,0.1401360544217687,0.16122448979591836,0.03333333333333333,0.2378640776699029,1.4753594690918028,0.010739969457170623,1.1005589496945276
"Businesstravel Travel Rarely,Maritalstatus Single,Education 3",Attrition Yes,0.0945578231292517,0.16122448979591836,0.022448979591836733,0.237410071942446,1.4725434841999816,0.007203942801610439,1.0999037350789374
"Maritalstatus Single,Gender Female",Attrition Yes,0.13537414965986394,0.16122448979591836,0.03197278911564626,0.23618090452261306,1.4649195343807646,0.0101471609051784,1.0981337271750806
